,disputed_id,c1_author,c2_author,c1_delta,c2_delta,margin,winning_author,authorship
23,27,cather_mcclures_magazine_pieces,obstacles_to_peace,0.537978619,0.627524251,0.089545632,cather_mcclures_magazine_pieces,my_autobio_serial_1
24,27,obstacles_to_peace,three_american_singers,0.668048609,0.629977822,0.038070787,three_american_singers,my_autobio_serial_1
25,28,antonia,obstacles_to_peace,0.26970008,0.615361336,0.345661256,antonia,my_autobio_serial_2
26,28,obstacles_to_peace,training_for_ballet,0.703339484,0.370441656,0.332897828,training_for_ballet,my_autobio_serial_2
27,28,obstacles_to_peace,prof_house,0.687429339,0.426124181,0.261305158,prof_house,my_autobio_serial_2
28,28,obscure_destinies,obstacles_to_peace,0.56685661,0.801390157,0.234533546,obscure_destinies,my_autobio_serial_2
29,28,lucy_gayheart,obstacles_to_peace,0.620435264,0.851237215,0.230801951,lucy_gayheart,my_autobio_serial_2
30,28,o_pioneers,obstacles_to_peace,0.448269399,0.677161406,0.228892007,o_pioneers,my_autobio_serial_2
31,28,not_under_forty,obstacles_to_peace,0.457615691,0.672774331,0.21515864,not_under_forty,my_autobio_serial_2
32,28,obstacles_to_peace,shadows_rock,0.729692445,0.515055472,0.214636973,shadows_rock,my_autobio_serial_2
33,28,obstacles_to_peace,song_lark,0.781432921,0.586955197,0.194477723,song_lark,my_autobio_serial_2
34,28,obstacles_to_peace,sapphira,0.894054765,0.710640899,0.183413866,sapphira,my_autobio_serial_2
35,28,obstacles_to_peace,stories,0.7766094,0.593817628,0.182791772,stories,my_autobio_serial_2
36,28,obstacles_to_peace,reviews_and_essays,0.847547782,0.678091609,0.169456174,reviews_and_essays,my_autobio_serial_2
37,28,obstacles_to_peace,plays_real_life,0.640345334,0.480804198,0.159541136,plays_real_life,my_autobio_serial_2
38,28,obstacles_to_peace,one_of_ours,0.848320221,0.692144199,0.156176021,one_of_ours,my_autobio_serial_2
39,28,lost_lady,obstacles_to_peace,0.667227365,0.820460159,0.153232794,lost_lady,my_autobio_serial_2
40,28,obstacles_to_peace,stories_reviews_essays,0.768364901,0.620352622,0.148012279,stories_reviews_essays,my_autobio_serial_2
41,28,death_comes,obstacles_to_peace,0.703646368,0.842320517,0.138674149,death_comes,my_autobio_serial_2
42,28,alexanders_bridge,obstacles_to_peace,0.538192221,0.671294528,0.133102307,alexanders_bridge,my_autobio_serial_2
43,28,obstacles_to_peace,youth_medusa,0.654430568,0.525911961,0.128518607,youth_medusa,my_autobio_serial_2
44,28,new_types_acting,obstacles_to_peace,0.482591868,0.598157446,0.115565577,new_types_acting,my_autobio_serial_2
45,28,obstacles_to_peace,troll_garden,0.746478423,0.641238019,0.105240404,troll_garden,my_autobio_serial_2
46,28,obstacles_to_peace,sweated_drama,0.366633105,0.326369521,0.040263584,sweated_drama,my_autobio_serial_2
47,28,obstacles_to_peace,three_american_singers,0.865374275,0.89915014,0.033775865,obstacles_to_peace,my_autobio_serial_2
48,28,cather_mcclures_magazine_pieces,obstacles_to_peace,0.83979304,0.86827744,0.028484399,cather_mcclures_magazine_pieces,my_autobio_serial_2
49,29,obstacles_to_peace,training_for_ballet,0.635207888,0.224257079,0.410950809,training_for_ballet,my_autobio_serial_3
50,29,antonia,obstacles_to_peace,0.168759646,0.479174208,0.310414562,antonia,my_autobio_serial_3
51,29,lucy_gayheart,obstacles_to_peace,0.540338028,0.811292738,0.27095471,lucy_gayheart,my_autobio_serial_3
52,29,obstacles_to_peace,prof_house,0.543337885,0.274332447,0.269005437,prof_house,my_autobio_serial_3
53,29,obscure_destinies,obstacles_to_peace,0.457872752,0.707927834,0.250055082,obscure_destinies,my_autobio_serial_3
54,29,o_pioneers,obstacles_to_peace,0.408503757,0.658110354,0.249606597,o_pioneers,my_autobio_serial_3
55,29,obstacles_to_peace,plays_real_life,0.642228565,0.41205889,0.230169675,plays_real_life,my_autobio_serial_3
56,29,obstacles_to_peace,song_lark,0.682720479,0.465572891,0.217147588,song_lark,my_autobio_serial_3
57,29,obstacles_to_peace,shadows_rock,0.535689311,0.329967325,0.205721986,shadows_rock,my_autobio_serial_3
58,29,obstacles_to_peace,reviews_and_essays,0.748861178,0.547919897,0.20094128,reviews_and_essays,my_autobio_serial_3
59,29,not_under_forty,obstacles_to_peace,0.363368882,0.560520815,0.197151933,not_under_forty,my_autobio_serial_3
60,29,obstacles_to_peace,stories,0.685013437,0.488361914,0.196651523,stories,my_autobio_serial_3
61,29,obstacles_to_peace,one_of_ours,0.78601288,0.598158329,0.187854551,one_of_ours,my_autobio_serial_3
62,29,lost_lady,obstacles_to_peace,0.513727578,0.693919123,0.180191546,lost_lady,my_autobio_serial_3
63,29,obstacles_to_peace,youth_medusa,0.614630616,0.434683582,0.179947034,youth_medusa,my_autobio_serial_3
64,29,obstacles_to_peace,stories_reviews_essays,0.698582664,0.530295757,0.168286908,stories_reviews_essays,my_autobio_serial_3
65,29,obstacles_to_peace,sapphira,0.726931639,0.57154807,0.155383569,sapphira,my_autobio_serial_3
66,29,alexanders_bridge,obstacles_to_peace,0.476680178,0.628143314,0.151463136,alexanders_bridge,my_autobio_serial_3
67,29,new_types_acting,obstacles_to_peace,0.447227424,0.579327007,0.132099583,new_types_acting,my_autobio_serial_3
68,29,death_comes,obstacles_to_peace,0.514061976,0.61153418,0.097472204,death_comes,my_autobio_serial_3
69,29,obstacles_to_peace,troll_garden,0.66169952,0.575819987,0.085879533,troll_garden,my_autobio_serial_3
70,29,obstacles_to_peace,three_american_singers,0.881651226,0.838597416,0.04305381,three_american_singers,my_autobio_serial_3
71,29,obstacles_to_peace,sweated_drama,0.172411804,0.129964594,0.042447209,sweated_drama,my_autobio_serial_3
72,29,cather_mcclures_magazine_pieces,obstacles_to_peace,0.805251965,0.813140708,0.007888743,cather_mcclures_magazine_pieces,my_autobio_serial_3
73,30,antonia,obstacles_to_peace,0.270877804,0.565973104,0.2950953,antonia,my_autobio_serial_4
74,30,obscure_destinies,obstacles_to_peace,0.48050187,0.770748451,0.29024658,obscure_destinies,my_autobio_serial_4
75,30,obstacles_to_peace,training_for_ballet,0.624678392,0.377095306,0.247583086,training_for_ballet,my_autobio_serial_4
76,30,lucy_gayheart,obstacles_to_peace,0.51966698,0.756843058,0.237176078,lucy_gayheart,my_autobio_serial_4
77,30,obstacles_to_peace,prof_house,0.557196583,0.326799143,0.23039744,prof_house,my_autobio_serial_4
78,30,not_under_forty,obstacles_to_peace,0.415973384,0.628140714,0.21216733,not_under_forty,my_autobio_serial_4
79,30,obstacles_to_peace,one_of_ours,0.743542908,0.538260232,0.205282676,one_of_ours,my_autobio_serial_4
80,30,o_pioneers,obstacles_to_peace,0.475878428,0.670922345,0.195043917,o_pioneers,my_autobio_serial_4
81,30,obstacles_to_peace,shadows_rock,0.541707736,0.350829452,0.190878284,shadows_rock,my_autobio_serial_4
82,30,obstacles_to_peace,youth_medusa,0.601670084,0.413961521,0.187708564,youth_medusa,my_autobio_serial_4
83,30,obstacles_to_peace,stories,0.731657984,0.546073016,0.185584968,stories,my_autobio_serial_4
84,30,lost_lady,obstacles_to_peace,0.56178523,0.731199687,0.169414456,lost_lady,my_autobio_serial_4
85,30,obstacles_to_peace,reviews_and_essays,0.834868135,0.670927526,0.163940609,reviews_and_essays,my_autobio_serial_4
86,30,obstacles_to_peace,stories_reviews_essays,0.693074708,0.532841855,0.160232854,stories_reviews_essays,my_autobio_serial_4
87,30,obstacles_to_peace,sapphira,0.759806705,0.600084672,0.159722032,sapphira,my_autobio_serial_4
88,30,obstacles_to_peace,song_lark,0.671856449,0.51731035,0.154546099,song_lark,my_autobio_serial_4
89,30,obstacles_to_peace,plays_real_life,0.550475234,0.421678148,0.128797086,plays_real_life,my_autobio_serial_4
90,30,alexanders_bridge,obstacles_to_peace,0.452133802,0.58010381,0.127970008,alexanders_bridge,my_autobio_serial_4
91,30,death_comes,obstacles_to_peace,0.52189665,0.636350204,0.114453554,death_comes,my_autobio_serial_4
92,30,obstacles_to_peace,troll_garden,0.713641432,0.602809151,0.110832281,troll_garden,my_autobio_serial_4
93,30,obstacles_to_peace,three_american_singers,0.885951171,0.964101107,0.078149936,obstacles_to_peace,my_autobio_serial_4
94,30,obstacles_to_peace,sweated_drama,0.31837864,0.249027971,0.069350669,sweated_drama,my_autobio_serial_4
95,30,new_types_acting,obstacles_to_peace,0.606228869,0.662927091,0.056698222,new_types_acting,my_autobio_serial_4
96,30,cather_mcclures_magazine_pieces,obstacles_to_peace,0.771700233,0.779574658,0.007874426,cather_mcclures_magazine_pieces,my_autobio_serial_4
97,31,obstacles_to_peace,training_for_ballet,0.553499976,0.154785654,0.398714322,training_for_ballet,my_autobio_serial_5
98,31,antonia,obstacles_to_peace,0.185707521,0.514257203,0.328549683,antonia,my_autobio_serial_5
99,31,obscure_destinies,obstacles_to_peace,0.405856445,0.676326598,0.270470153,obscure_destinies,my_autobio_serial_5
100,31,obstacles_to_peace,shadows_rock,0.60741111,0.343532018,0.263879092,shadows_rock,my_autobio_serial_5
101,31,o_pioneers,obstacles_to_peace,0.351466438,0.606455303,0.254988865,o_pioneers,my_autobio_serial_5
102,31,lucy_gayheart,obstacles_to_peace,0.528463469,0.78231473,0.253851261,lucy_gayheart,my_autobio_serial_5
103,31,obstacles_to_peace,prof_house,0.611126731,0.366502877,0.244623854,prof_house,my_autobio_serial_5
104,31,obstacles_to_peace,sapphira,0.811221503,0.572040335,0.239181169,sapphira,my_autobio_serial_5
105,31,obstacles_to_peace,youth_medusa,0.616652741,0.402697919,0.213954823,youth_medusa,my_autobio_serial_5
106,31,not_under_forty,obstacles_to_peace,0.463922639,0.672654475,0.208731836,not_under_forty,my_autobio_serial_5
107,31,obstacles_to_peace,stories,0.737528287,0.542090216,0.195438071,stories,my_autobio_serial_5
108,31,death_comes,obstacles_to_peace,0.620558101,0.814221094,0.193662992,death_comes,my_autobio_serial_5
109,31,obstacles_to_peace,song_lark,0.718843468,0.534205847,0.18463762,song_lark,my_autobio_serial_5
110,31,alexanders_bridge,obstacles_to_peace,0.404798558,0.586861738,0.18206318,alexanders_bridge,my_autobio_serial_5
111,31,obstacles_to_peace,one_of_ours,0.753305263,0.573735054,0.179570209,one_of_ours,my_autobio_serial_5
112,31,obstacles_to_peace,stories_reviews_essays,0.732674213,0.559102295,0.173571918,stories_reviews_essays,my_autobio_serial_5
113,31,lost_lady,obstacles_to_peace,0.580024841,0.73424602,0.154221179,lost_lady,my_autobio_serial_5
114,31,obstacles_to_peace,troll_garden,0.631947066,0.48377231,0.148174757,troll_garden,my_autobio_serial_5
115,31,obstacles_to_peace,reviews_and_essays,0.804718366,0.661105929,0.143612438,reviews_and_essays,my_autobio_serial_5
116,31,obstacles_to_peace,plays_real_life,0.470839221,0.332283472,0.138555749,plays_real_life,my_autobio_serial_5
117,31,obstacles_to_peace,sweated_drama,0.307089364,0.181624983,0.12546438,sweated_drama,my_autobio_serial_5
118,31,new_types_acting,obstacles_to_peace,0.498085927,0.612643241,0.114557314,new_types_acting,my_autobio_serial_5
119,31,cather_mcclures_magazine_pieces,obstacles_to_peace,0.728279166,0.806859365,0.078580199,cather_mcclures_magazine_pieces,my_autobio_serial_5
120,31,obstacles_to_peace,three_american_singers,0.910035613,0.852550056,0.057485557,three_american_singers,my_autobio_serial_5
121,32,obstacles_to_peace,training_for_ballet,0.758920797,0.437599603,0.321321194,training_for_ballet,my_autobio_serial_6
122,32,antonia,obstacles_to_peace,0.224328987,0.542031618,0.317702631,antonia,my_autobio_serial_6
123,32,obscure_destinies,obstacles_to_peace,0.482338123,0.78692604,0.304587917,obscure_destinies,my_autobio_serial_6
124,32,obstacles_to_peace,prof_house,0.502019737,0.236941072,0.265078666,prof_house,my_autobio_serial_6
125,32,lucy_gayheart,obstacles_to_peace,0.506746845,0.762072273,0.255325428,lucy_gayheart,my_autobio_serial_6
126,32,obstacles_to_peace,song_lark,0.710004008,0.47556125,0.234442758,song_lark,my_autobio_serial_6
127,32,obstacles_to_peace,sapphira,0.854268961,0.636753126,0.217515835,sapphira,my_autobio_serial_6
128,32,obstacles_to_peace,plays_real_life,0.631605553,0.414680449,0.216925104,plays_real_life,my_autobio_serial_6
129,32,obstacles_to_peace,stories_reviews_essays,0.60894571,0.397926001,0.211019709,stories_reviews_essays,my_autobio_serial_6
130,32,obstacles_to_peace,reviews_and_essays,0.820011086,0.609413234,0.210597852,reviews_and_essays,my_autobio_serial_6
131,32,obstacles_to_peace,shadows_rock,0.538417341,0.333261912,0.205155429,shadows_rock,my_autobio_serial_6
132,32,obstacles_to_peace,youth_medusa,0.559627703,0.359348784,0.200278919,youth_medusa,my_autobio_serial_6
133,32,not_under_forty,obstacles_to_peace,0.368691924,0.560067075,0.191375151,not_under_forty,my_autobio_serial_6
134,32,o_pioneers,obstacles_to_peace,0.324260345,0.491768324,0.167507979,o_pioneers,my_autobio_serial_6
135,32,obstacles_to_peace,one_of_ours,0.640892168,0.478546776,0.162345392,one_of_ours,my_autobio_serial_6
136,32,lost_lady,obstacles_to_peace,0.502412824,0.663328812,0.160915988,lost_lady,my_autobio_serial_6
137,32,obstacles_to_peace,sweated_drama,0.27064985,0.112733611,0.157916239,sweated_drama,my_autobio_serial_6
138,32,obstacles_to_peace,troll_garden,0.581430598,0.457469189,0.123961409,troll_garden,my_autobio_serial_6
139,32,obstacles_to_peace,stories,0.545012741,0.426508808,0.118503933,stories,my_autobio_serial_6
140,32,new_types_acting,obstacles_to_peace,0.583587495,0.699375456,0.115787961,new_types_acting,my_autobio_serial_6
141,32,alexanders_bridge,obstacles_to_peace,0.42828487,0.544068258,0.115783388,alexanders_bridge,my_autobio_serial_6
142,32,cather_mcclures_magazine_pieces,obstacles_to_peace,0.748953518,0.853328713,0.104375194,cather_mcclures_magazine_pieces,my_autobio_serial_6
143,32,death_comes,obstacles_to_peace,0.457402579,0.550287239,0.092884661,death_comes,my_autobio_serial_6
144,32,obstacles_to_peace,three_american_singers,1.005804924,1.024130881,0.018325957,obstacles_to_peace,my_autobio_serial_6
145,33,obstacles_to_peace,training_for_ballet,0.612707625,0.28552306,0.327184565,training_for_ballet,my_autobio_serial_7
146,33,antonia,obstacles_to_peace,0.254169596,0.54721737,0.293047774,antonia,my_autobio_serial_7
147,33,obstacles_to_peace,prof_house,0.774277417,0.510388442,0.263888974,prof_house,my_autobio_serial_7
148,33,lucy_gayheart,obstacles_to_peace,0.546571465,0.786361393,0.239789928,lucy_gayheart,my_autobio_serial_7
149,33,obscure_destinies,obstacles_to_peace,0.495134122,0.723561078,0.228426956,obscure_destinies,my_autobio_serial_7
150,33,obstacles_to_peace,plays_real_life,0.486400604,0.286397609,0.200002995,plays_real_life,my_autobio_serial_7
151,33,o_pioneers,obstacles_to_peace,0.445745526,0.643176713,0.197431187,o_pioneers,my_autobio_serial_7
152,33,not_under_forty,obstacles_to_peace,0.640996252,0.837016139,0.196019887,not_under_forty,my_autobio_serial_7
153,33,obstacles_to_peace,youth_medusa,0.764706653,0.576249416,0.188457237,youth_medusa,my_autobio_serial_7
154,33,obstacles_to_peace,stories,0.870248058,0.685002063,0.185245995,stories,my_autobio_serial_7
155,33,obstacles_to_peace,shadows_rock,0.599532929,0.423296745,0.176236184,shadows_rock,my_autobio_serial_7
156,33,obstacles_to_peace,stories_reviews_essays,0.828152528,0.652579623,0.175572905,stories_reviews_essays,my_autobio_serial_7
157,33,obstacles_to_peace,one_of_ours,0.895328845,0.732360329,0.162968516,one_of_ours,my_autobio_serial_7
158,33,obstacles_to_peace,song_lark,0.862242484,0.699389765,0.162852719,song_lark,my_autobio_serial_7
159,33,obstacles_to_peace,reviews_and_essays,0.774455062,0.618748554,0.155706508,reviews_and_essays,my_autobio_serial_7
160,33,obstacles_to_peace,sapphira,0.755419905,0.605181085,0.15023882,sapphira,my_autobio_serial_7
161,33,obstacles_to_peace,sweated_drama,0.420808741,0.283491589,0.137317152,sweated_drama,my_autobio_serial_7
162,33,lost_lady,obstacles_to_peace,0.532900969,0.665784219,0.13288325,lost_lady,my_autobio_serial_7
163,33,alexanders_bridge,obstacles_to_peace,0.486934651,0.60674758,0.119812929,alexanders_bridge,my_autobio_serial_7
164,33,death_comes,obstacles_to_peace,0.624563385,0.736443614,0.111880229,death_comes,my_autobio_serial_7
165,33,obstacles_to_peace,troll_garden,0.651991282,0.555350386,0.096640896,troll_garden,my_autobio_serial_7
166,33,new_types_acting,obstacles_to_peace,0.632082166,0.698350811,0.066268645,new_types_acting,my_autobio_serial_7
167,33,cather_mcclures_magazine_pieces,obstacles_to_peace,0.786999671,0.826677535,0.039677864,cather_mcclures_magazine_pieces,my_autobio_serial_7
168,33,obstacles_to_peace,three_american_singers,0.880215663,0.865775921,0.014439743,three_american_singers,my_autobio_serial_7
169,34,obstacles_to_peace,training_for_ballet,0.558293077,0.254276059,0.304017018,training_for_ballet,my_autobio_serial_8
170,34,not_under_forty,obstacles_to_peace,0.329276111,0.508683971,0.179407861,not_under_forty,my_autobio_serial_8
171,34,lucy_gayheart,obstacles_to_peace,0.357583104,0.530946574,0.17336347,lucy_gayheart,my_autobio_serial_8
172,34,obstacles_to_peace,song_lark,0.531507472,0.372651572,0.1588559,song_lark,my_autobio_serial_8
173,34,alexanders_bridge,obstacles_to_peace,0.353277842,0.512088829,0.158810987,alexanders_bridge,my_autobio_serial_8
174,34,obstacles_to_peace,youth_medusa,0.56040248,0.402077547,0.158324934,youth_medusa,my_autobio_serial_8
175,34,o_pioneers,obstacles_to_peace,0.132547744,0.289414744,0.156867,o_pioneers,my_autobio_serial_8
176,34,antonia,obstacles_to_peace,0.096249419,0.24646553,0.150216111,antonia,my_autobio_serial_8
177,34,obscure_destinies,obstacles_to_peace,0.177734879,0.325793064,0.148058185,obscure_destinies,my_autobio_serial_8
178,34,obstacles_to_peace,reviews_and_essays,0.505481707,0.357566819,0.147914888,reviews_and_essays,my_autobio_serial_8
179,34,obstacles_to_peace,plays_real_life,0.384301412,0.244084943,0.140216469,plays_real_life,my_autobio_serial_8
180,34,obstacles_to_peace,prof_house,0.333719486,0.198251519,0.135467966,prof_house,my_autobio_serial_8
181,34,obstacles_to_peace,stories_reviews_essays,0.377747632,0.245545741,0.132201891,stories_reviews_essays,my_autobio_serial_8
182,34,new_types_acting,obstacles_to_peace,0.230467636,0.347503167,0.117035531,new_types_acting,my_autobio_serial_8
183,34,obstacles_to_peace,stories,0.402889408,0.286319509,0.116569899,stories,my_autobio_serial_8
184,34,lost_lady,obstacles_to_peace,0.285395058,0.378133681,0.092738622,lost_lady,my_autobio_serial_8
185,34,obstacles_to_peace,shadows_rock,0.200443536,0.109905389,0.090538147,shadows_rock,my_autobio_serial_8
186,34,obstacles_to_peace,one_of_ours,0.380606989,0.301187104,0.079419885,one_of_ours,my_autobio_serial_8
187,34,obstacles_to_peace,sapphira,0.475328774,0.400230024,0.07509875,sapphira,my_autobio_serial_8
188,34,obstacles_to_peace,troll_garden,0.561959529,0.522540554,0.039418975,troll_garden,my_autobio_serial_8
189,34,obstacles_to_peace,sweated_drama,0.100329689,0.062220554,0.038109135,sweated_drama,my_autobio_serial_8
190,34,cather_mcclures_magazine_pieces,obstacles_to_peace,0.335760776,0.368778611,0.033017835,cather_mcclures_magazine_pieces,my_autobio_serial_8
191,34,obstacles_to_peace,three_american_singers,0.427087418,0.42249694,0.004590478,three_american_singers,my_autobio_serial_8
192,34,death_comes,obstacles_to_peace,0.420520629,0.421920574,0.001399945,death_comes,my_autobio_serial_8
